Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Total MPG,Price per HP,MSRP(K)
nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,35550,20.5,116.17647058823529,35.55
nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,36100,21.5,117.97385620915033,36.1
nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,24,17,2009,33200,20.5,108.49673202614379,33.2
nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,37900,20.5,123.85620915032679,37.9
nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,29600,21.5,96.73202614379085,29.6
nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,38070,21.5,124.41176470588235,38.07
nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,38900,20.0,127.12418300653594,38.9
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,24,17,2009,33840,20.5,110.58823529411765,33.84
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,38630,20.5,126.24183006535948,38.63
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,39630,20.0,129.50980392156862,39.63
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,24,17,2009,37740,20.5,123.33333333333333,37.74
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,41980,20.0,137.18954248366012,41.98
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,36280,20.5,118.56209150326798,36.28
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,36740,21.5,120.06535947712419,36.74
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,40980,20.5,133.92156862745097,40.98
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,38680,21.5,126.40522875816994,38.68
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,28510,21.5,93.16993464052288,28.51
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,30210,21.5,98.72549019607843,30.21
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,24,17,2009,31210,20.5,101.99346405228758,31.21
nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,coupe,25,18,2009,33340,21.5,108.95424836601308,33.34
nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,37280,20.0,121.83006535947712,37.28
nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,41570,20.5,135.84967320261438,41.57
nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,36870,20.5,120.49019607843137,36.87
nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,42570,20.0,139.11764705882354,42.57
nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,37870,20.0,123.75816993464052,37.87
nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,39220,20.5,128.16993464052288,39.22
nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,23,17,2009,40220,20.0,131.43790849673204,40.22
ferrari,360,2002,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,convertible,15,10,2774,160829,12.5,402.0725,160.829
ferrari,360,2002,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,coupe,15,10,2774,140615,12.5,351.5375,140.615
ferrari,360,2002,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,15,10,2774,150694,12.5,376.735,150.694
ferrari,360,2002,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,15,10,2774,170829,12.5,427.0725,170.829
ferrari,360,2003,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,convertible,15,10,2774,165986,12.5,414.965,165.986
ferrari,360,2003,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,15,10,2774,154090,12.5,385.225,154.09
ferrari,360,2003,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,coupe,15,10,2774,143860,12.5,359.65,143.86
ferrari,360,2003,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,15,10,2774,176287,12.5,440.7175,176.287
ferrari,360,2004,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,15,10,2774,157767,12.5,394.4175,157.767
ferrari,360,2004,premium unleaded (required),425.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,15,10,2774,187124,12.5,440.2917647058824,187.124
ferrari,360,2004,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,coupe,15,10,2774,147332,12.5,368.33,147.332
ferrari,360,2004,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,compact,convertible,15,10,2774,169900,12.5,424.75,169.9
ferrari,360,2004,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,15,10,2774,180408,12.5,451.02,180.408
nissan,370z,2015,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,46790,22.5,133.68571428571428,46.79
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,48100,20.5,144.87951807228916,48.1
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,29990,22.0,90.33132530120481,29.99
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,41820,21.5,125.96385542168674,41.82
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,31290,22.5,94.24698795180723,31.29
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,34870,22.5,105.03012048192771,34.87
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,33570,22.0,101.1144578313253,33.57
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,46570,21.5,140.2710843373494,46.57
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37970,22.0,114.36746987951807,37.97
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37070,22.0,111.6566265060241,37.07
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,49400,21.5,148.79518072289156,49.4
nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,45270,20.5,136.35542168674698,45.27
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,39270,22.5,118.28313253012048,39.27
nissan,370z,2015,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,45490,22.0,129.97142857142856,45.49
nissan,370z,2015,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,41990,22.0,119.97142857142858,41.99
nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,38370,22.5,115.57228915662651,38.37
nissan,370z,2015,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,43290,22.5,123.68571428571428,43.29
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,41820,21.5,125.96385542168674,41.82
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,48100,20.5,144.87951807228916,48.1
nissan,370z,2016,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,43290,22.5,123.68571428571428,43.29
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,39270,22.5,118.28313253012048,39.27
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,34870,22.5,105.03012048192771,34.87
nissan,370z,2016,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,41990,22.0,119.97142857142858,41.99
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,38370,22.5,115.57228915662651,38.37
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,45270,20.5,136.35542168674698,45.27
nissan,370z,2016,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,45490,22.0,129.97142857142856,45.49
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,29990,22.0,90.33132530120481,29.99
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,46570,21.5,140.2710843373494,46.57
nissan,370z,2016,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,46790,22.5,133.68571428571428,46.79
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,49400,21.5,148.79518072289156,49.4
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37070,22.0,111.6566265060241,37.07
nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,31290,22.5,94.24698795180723,31.29
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37970,22.0,114.36746987951807,37.97
nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,33570,22.0,101.1144578313253,33.57
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37970,22.0,114.36746987951807,37.97
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,38370,22.5,115.57228915662651,38.37
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,34870,22.5,105.03012048192771,34.87
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,29990,22.0,90.33132530120481,29.99
nissan,370z,2017,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,45490,22.0,129.97142857142856,45.49
nissan,370z,2017,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,41990,22.0,119.97142857142858,41.99
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,45270,20.5,136.35542168674698,45.27
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,33570,22.0,101.1144578313253,33.57
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,convertible,24,17,2009,48100,20.5,144.87951807228916,48.1
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,39270,22.5,118.28313253012048,39.27
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,46570,21.5,140.2710843373494,46.57
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,49400,21.5,148.79518072289156,49.4
nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,compact,coupe,26,18,2009,37070,22.0,111.6566265060241,37.07
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,convertible,25,18,2009,41820,21.5,125.96385542168674,41.82
nissan,370z,2017,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,46790,22.5,133.68571428571428,46.79
nissan,370z,2017,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,43290,22.5,123.68571428571428,43.29
nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,compact,coupe,26,19,2009,31290,22.5,94.24698795180723,31.29
mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,sedan,37,25,586,25045,31.0,136.1141304347826,25.045
mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,sedan,39,28,586,26095,33.5,141.82065217391303,26.095
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,23795,35.5,153.51612903225808,23.795
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,19595,35.0,126.41935483870968,19.595
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,18445,35.0,119.0,18.445
mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,sedan,37,25,586,23845,31.0,129.5923913043478,23.845
mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,27,586,25395,32.0,138.0163043478261,25.395
mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,sedan,39,28,586,24895,33.5,135.29891304347825,24.895
mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,26,586,25545,30.5,138.83152173913044,25.545
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,24295,35.0,156.74193548387098,24.295
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,19495,35.5,125.7741935483871,19.495
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,20095,34.5,129.6451612903226,20.095
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,19995,35.0,129.0,19.995
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,21145,35.0,136.41935483870967,21.145
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,23245,34.5,149.96774193548387,23.245
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,16945,35.0,109.3225806451613,16.945
mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,26,586,24345,30.5,132.30978260869566,24.345
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,20645,35.5,133.19354838709677,20.645
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,18945,34.5,122.2258064516129,18.945
mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,27,586,26595,32.0,144.53804347826087,26.595
mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,22745,35.0,146.74193548387098,22.745
mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,17995,35.5,116.09677419354838,17.995
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,22545,35.0,145.4516129032258,22.545
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,21095,35.5,136.09677419354838,21.095
mazda,3,2016,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,27,586,25495,32.0,138.55978260869566,25.495
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,20745,34.5,133.83870967741936,20.745
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,24295,35.0,156.74193548387098,24.295
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,23595,35.5,152.2258064516129,23.595
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,21795,35.0,140.61290322580646,21.795
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,17845,35.0,115.12903225806451,17.845
mazda,3,2016,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,27,586,26495,32.0,143.9945652173913,26.495
mazda,3,2016,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,sedan,37,25,586,24745,31.0,134.4836956521739,24.745
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,sedan,41,30,586,18895,35.5,121.90322580645162,18.895
mazda,3,2016,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,30,586,19595,35.0,126.41935483870968,19.595
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,23245,34.5,149.96774193548387,23.245
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,40,29,586,18545,34.5,119.64516129032258,18.545
mazda,3,2016,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,sedan,39,28,586,25795,33.5,140.19021739130434,25.795
mazda,3,2016,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,sedan,41,29,586,20045,35.0,129.32258064516128,20.045
mazda,3,2016,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,26,586,25445,30.5,138.28804347826087,25.445
mazda,3,2016,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,sedan,39,28,586,24795,33.5,134.7554347826087,24.795
mazda,3,2017,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,37,28,586,21495,32.5,138.67741935483872,21.495
mazda,3,2017,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,midsize,sedan,37,27,586,17845,32.0,115.12903225806451,17.845
mazda,3,2017,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,midsize,sedan,34,25,586,23145,29.5,125.78804347826087,23.145
mazda,3,2017,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,midsize,sedan,36,27,586,24195,31.5,131.4945652173913,24.195
mazda,3,2017,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,28,586,20145,32.5,129.96774193548387,20.145
mazda,3,2017,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,35,26,586,24945,30.5,135.57065217391303,24.945
mazda,3,2017,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,33,25,586,23895,29.0,129.8641304347826,23.895
mazda,3,2017,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,37,27,586,19095,32.0,123.19354838709677,19.095
